SampleID	Clade	n	propClade
6744162	C1	2	0.006153846153846154
6744162	C3	229	0.7046153846153846
6744162	C5	94	0.28923076923076924
6744163	C4	5	1
6744165	C1	30	0.32967032967032966
6744165	C2	5	0.054945054945054944
6744165	C3	49	0.5384615384615384
6744165	C4	5	0.054945054945054944
6744165	C6	2	0.02197802197802198
6744167	C3	2	1
6744168	C1	8	0.0963855421686747
6744168	C2	33	0.39759036144578314
6744168	C3	5	0.060240963855421686
6744168	C4	37	0.4457831325301205
6744171	C1	141	0.037056504599211566
6744171	C2	8	0.002102496714848883
6744171	C3	1761	0.4628120893561104
6744171	C4	165	0.04336399474375821
6744171	C5	132	0.03469119579500657
6744171	C6	1598	0.4199737187910644
6744174	C3	2	0.019801980198019802
6744174	C4	97	0.9603960396039604
6744174	C6	2	0.019801980198019802
6744175	C1	2	1
6744177	C1	2	0.5
6744177	C2	2	0.5
6744178	C3	7	0.019021739130434784
6744178	C4	361	0.9809782608695652
6744181	C4	2	1
6744182	C5	3	1
6744184	C4	4	1
6744186	C1	9	0.030100334448160536
6744186	C2	18	0.06020066889632107
6744186	C3	129	0.431438127090301
6744186	C4	2	0.006688963210702341
6744186	C5	3	0.010033444816053512
6744186	C6	138	0.46153846153846156
6744187	C4	11	1
6744189	C1	6	0.2
6744189	C4	15	0.5
6744189	C5	9	0.3
6744190	C1	159	0.1284329563812601
6744190	C2	112	0.09046849757673667
6744190	C4	964	0.778675282714055
6744190	C5	3	0.0024232633279483036
6744191	C1	45	0.0641025641025641
6744191	C2	5	0.007122507122507123
6744191	C3	368	0.5242165242165242
6744191	C4	40	0.05698005698005698
6744191	C6	244	0.3475783475783476
6744193	C1	2	0.11764705882352941
6744193	C2	3	0.17647058823529413
6744193	C4	12	0.7058823529411765
6744194	C1	33	0.19298245614035087
6744194	C2	20	0.11695906432748537
6744194	C3	3	0.017543859649122806
6744194	C4	111	0.6491228070175439
6744194	C6	4	0.023391812865497075
6744195	C1	65	0.02773037542662116
6744195	C2	13	0.005546075085324232
6744195	C3	1720	0.7337883959044369
6744195	C4	308	0.13139931740614336
6744195	C5	43	0.01834470989761092
6744195	C6	195	0.08319112627986348
6744198	C1	519	0.05573453608247423
6744198	C2	96	0.010309278350515464
6744198	C3	9	9.664948453608248e-4
6744198	C4	8684	0.9325601374570447
6744198	C6	4	4.29553264604811e-4
6744199	C2	17	0.6538461538461539
6744199	C3	6	0.23076923076923078
6744199	C5	3	0.11538461538461539
6744201	C3	4	0.010282776349614395
6744201	C4	385	0.9897172236503856
6744203	C1	2	0.09090909090909091
6744203	C3	2	0.09090909090909091
6744203	C4	18	0.8181818181818182
6744205	C3	132	0.6376811594202898
6744205	C4	8	0.03864734299516908
6744205	C5	23	0.1111111111111111
6744205	C6	44	0.21256038647342995
6744210	C1	8	0.052980132450331126
6744210	C2	2	0.013245033112582781
6744210	C3	14	0.09271523178807947
6744210	C4	79	0.5231788079470199
6744210	C5	48	0.31788079470198677
6744211	C1	257	0.2769396551724138
6744211	C2	8	0.008620689655172414
6744211	C3	251	0.2704741379310345
6744211	C4	405	0.4364224137931034
6744211	C5	7	0.007543103448275862
6744212	C1	25	0.22727272727272727
6744212	C2	2	0.01818181818181818
6744212	C4	83	0.7545454545454545
6744214	C1	187	0.9211822660098522
6744214	C2	13	0.06403940886699508
6744214	C4	3	0.014778325123152709
6744216	C1	18	0.4864864864864865
6744216	C2	10	0.2702702702702703
6744216	C3	4	0.10810810810810811
6744216	C4	3	0.08108108108108109
6744216	C6	2	0.05405405405405406
6744220	C2	3	0.045454545454545456
6744220	C3	11	0.16666666666666666
6744220	C4	48	0.7272727272727273
6744220	C6	4	0.06060606060606061
6744221	C1	3	0.125
6744221	C3	19	0.7916666666666666
6744221	C4	2	0.08333333333333333
6744223	C3	4	0.5
6744223	C6	4	0.5
6744224	C1	37	0.2
6744224	C2	11	0.05945945945945946
6744224	C4	134	0.7243243243243244
6744224	C5	3	0.016216216216216217
6744227	C3	7	1
6744228	C1	37	0.0048831991553385246
6744228	C2	122	0.016101359377062162
6744228	C3	7072	0.9333509304474066
6744228	C4	177	0.023360168932295103
6744228	C5	120	0.015837402665962782
6744228	C6	49	0.006466939421934803
6744230	C1	9	0.25
6744230	C4	27	0.75
6744233	C1	4	0.06349206349206349
6744233	C3	53	0.8412698412698413
6744233	C4	6	0.09523809523809523
6744236	C1	3	0.375
6744236	C3	5	0.625
6744237	C1	86	0.019621263974446725
6744237	C2	60	0.013689253935660506
6744237	C3	961	0.21925621720282912
6744237	C4	12	0.0027378507871321013
6744237	C5	3177	0.7248459958932238
6744237	C6	87	0.019849418206707735
6744241	C2	4	0.5
6744241	C3	2	0.25
6744241	C4	2	0.25
6744247	C4	14	0.875
6744247	C5	2	0.125
6744249	C1	56	0.02877697841726619
6744249	C2	41	0.0210688591983556
6744249	C3	1161	0.5966084275436794
6744249	C4	51	0.026207605344295993
6744249	C5	41	0.0210688591983556
6744249	C6	596	0.3062692702980473
6744251	C4	4	0.5714285714285714
6744251	C6	3	0.42857142857142855
6744252	C1	36	0.033930254476908575
6744252	C2	65	0.061262959472196045
6744252	C3	654	0.6163996229971724
6744252	C4	55	0.051837888784165884
6744252	C5	52	0.049010367577756835
6744252	C6	199	0.1875589066918002
6744255	C2	2	1
6744259	C2	6	0.09230769230769231
6744259	C4	57	0.8769230769230769
6744259	C6	2	0.03076923076923077
6744263	C1	46	0.696969696969697
6744263	C2	5	0.07575757575757576
6744263	C4	15	0.22727272727272727
6744266	C1	525	0.06228496856092063
6744266	C2	113	0.013406097995017203
6744266	C3	5477	0.6497805196345948
6744266	C4	744	0.0882666983034761
6744266	C5	1477	0.1752283782180567
6744266	C6	93	0.011033337287934512
6744271	C2	2	0.3333333333333333
6744271	C3	4	0.6666666666666666
6744272	C1	282	0.08181026979982593
6744272	C2	46	0.013344937626921962
6744272	C3	2	5.802146794313896e-4
6744272	C4	3043	0.8827966347548593
6744272	C5	74	0.021467943138961415
6744273	C3	2	0.4
6744273	C4	3	0.6
6744275	C4	5	1
6744281	C1	2	0.04878048780487805
6744281	C4	39	0.9512195121951219
6744283	C3	2	1
6744284	C4	9	1
6744286	C1	127	0.10119521912350597
6744286	C2	1125	0.896414342629482
6744286	C3	3	0.002390438247011952
6744287	C4	5	1
6744293	C3	3	0.2727272727272727
6744293	C4	8	0.7272727272727273
6744294	C1	1362	0.09159997309839263
6744294	C2	865	0.05817472593987491
6744294	C3	5	3.3627009213800524e-4
6744294	C4	12637	0.8498890308695944
6744298	C1	2	0.25
6744298	C4	6	0.75
6744299	C3	3	0.25
6744299	C5	9	0.75
6744301	C1	19	0.59375
6744301	C4	13	0.40625
6744302	C1	23	0.46938775510204084
6744302	C3	14	0.2857142857142857
6744302	C4	5	0.10204081632653061
6744302	C5	3	0.061224489795918366
6744302	C6	4	0.08163265306122448
6744307	C1	324	0.038212053308173136
6744307	C2	9	0.0010614459252270315
6744307	C3	6696	0.7897157683689114
6744307	C4	174	0.02052128788772261
6744307	C5	1253	0.14777686047883004
6744307	C6	23	0.0027125840311357473
6744310	C1	139	0.0552903739061257
6744310	C2	44	0.017501988862370723
6744310	C3	2288	0.9101034208432777
6744310	C4	2	7.955449482895784e-4
6744310	C5	41	0.016308671439936355
6744311	C1	347	0.09199363732767762
6744311	C2	139	0.03685047720042418
6744311	C4	3077	0.8157476139978791
6744311	C5	209	0.05540827147401909
6744314	C4	4	1
6744316	C1	7	9.675190048375951e-4
6744316	C2	2464	0.34056668970283344
6744316	C3	16	0.0022114720110573602
6744316	C4	4737	0.6547339322736697
6744316	C5	6	8.2930200414651e-4
6744316	C6	5	6.91085003455425e-4
6744317	C1	19	0.039014373716632446
6744317	C2	14	0.028747433264887063
6744317	C3	420	0.8624229979466119
6744317	C4	29	0.059548254620123205
6744317	C5	5	0.01026694045174538
6744318	C1	283	0.035366158460384906
6744318	C2	610	0.07623094226443389
6744318	C3	2506	0.31317170707323166
6744318	C4	815	0.1018495376155961
6744318	C5	3417	0.42701824543864036
6744318	C6	371	0.04636340914771307
6744320	C1	9	0.005344418052256532
6744320	C2	89	0.05285035629453682
6744320	C3	1314	0.7802850356294537
6744320	C4	250	0.14845605700712589
6744320	C5	22	0.013064133016627079
6744321	C1	4	0.14285714285714285
6744321	C3	2	0.07142857142857142
6744321	C4	19	0.6785714285714286
6744321	C6	3	0.10714285714285714
6744323	C2	10	0.3125
6744323	C4	22	0.6875
6744324	C1	194	0.6643835616438356
6744324	C3	5	0.017123287671232876
6744324	C4	85	0.2910958904109589
6744324	C5	8	0.0273972602739726
6744325	C1	155	0.25368248772504093
6744325	C2	10	0.016366612111292964
6744325	C3	444	0.7266775777414075
6744325	C5	2	0.0032733224222585926
6744327	C1	82	0.12184249628528974
6744327	C2	12	0.017830609212481426
6744327	C3	573	0.8514115898959881
6744327	C5	6	0.008915304606240713
6744328	C1	5	0.07042253521126761
6744328	C2	42	0.5915492957746479
6744328	C3	6	0.08450704225352113
6744328	C4	18	0.2535211267605634
6744330	C1	2	0.006172839506172839
6744330	C3	4	0.012345679012345678
6744330	C4	318	0.9814814814814815
6744333	C4	129	1
6744336	C1	6	0.019543973941368076
6744336	C2	11	0.035830618892508145
6744336	C3	202	0.6579804560260586
6744336	C4	48	0.1563517915309446
6744336	C5	40	0.13029315960912052
6744337	C1	887	0.8070973612374887
6744337	C2	97	0.08826205641492266
6744337	C3	85	0.07734303912647862
6744337	C4	13	0.011828935395814377
6744337	C5	4	0.003639672429481347
6744337	C6	13	0.011828935395814377
6744341	C1	19	0.10326086956521739
6744341	C2	7	0.03804347826086957
6744341	C3	6	0.03260869565217391
6744341	C4	152	0.8260869565217391
6744344	C2	20	1
6744345	C2	3	0.6
6744345	C4	2	0.4
6744347	C1	17	0.0016890213611525087
6744347	C2	147	0.014605067064083458
6744347	C3	15	0.0014903129657228018
6744347	C4	9886	0.9822155986090413
6744348	C2	160	0.07149240393208221
6744348	C3	763	0.3409294012511171
6744348	C5	1315	0.5875781948168007
6744349	C2	10	1
6744350	C4	3	0.375
6744350	C5	5	0.625
6744351	C1	402	0.2842998585572843
6744351	C2	13	0.009193776520509194
6744351	C3	839	0.5933521923620934
6744351	C4	158	0.11173974540311174
6744351	C5	2	0.0014144271570014145
6744354	C1	2571	0.5986030267753202
6744354	C2	92	0.02142025611175786
6744354	C4	1632	0.379976717112922
6744357	C1	233	0.01563128941365893
6744357	C2	150	0.010063061854286865
6744357	C3	13749	0.9223802495639339
6744357	C5	411	0.02757278948074601
6744357	C6	363	0.02435260968737421
6744358	C3	2	0.5
6744358	C4	2	0.5
6744359	C1	2	0.058823529411764705
6744359	C4	32	0.9411764705882353
6744362	C3	5	1
6744363	C1	6	0.04081632653061224
6744363	C2	7	0.047619047619047616
6744363	C3	107	0.7278911564625851
6744363	C5	13	0.08843537414965986
6744363	C6	14	0.09523809523809523
6744364	C1	44	0.43137254901960786
6744364	C2	47	0.46078431372549017
6744364	C3	2	0.0196078431372549
6744364	C4	9	0.08823529411764706
6744368	C1	33	0.03462749213011543
6744368	C2	87	0.0912906610703043
6744368	C3	20	0.02098635886673662
6744368	C4	789	0.8279118572927597
6744368	C5	22	0.023084994753410283
6744368	C6	2	0.002098635886673662
6744369	C1	139	0.15977011494252874
6744369	C2	34	0.03908045977011494
6744369	C3	18	0.020689655172413793
6744369	C4	679	0.7804597701149425
6744372	C1	19	0.6785714285714286
6744372	C2	5	0.17857142857142858
6744372	C4	2	0.07142857142857142
6744372	C5	2	0.07142857142857142
6744374	C4	2	1
6744377	C1	1551	0.5127272727272727
6744377	C2	175	0.05785123966942149
6744377	C3	6	0.0019834710743801653
6744377	C4	1291	0.42677685950413224
6744377	C6	2	6.611570247933885e-4
6744379	C1	25	0.4166666666666667
6744379	C2	2	0.03333333333333333
6744379	C4	33	0.55
6744380	C1	5	0.5555555555555556
6744380	C2	2	0.2222222222222222
6744380	C4	2	0.2222222222222222
6744382	C3	2	0.2222222222222222
6744382	C4	3	0.3333333333333333
6744382	C6	4	0.4444444444444444
6744383	C4	2	1
6744387	C1	2	0.018518518518518517
6744387	C2	14	0.12962962962962962
6744387	C3	92	0.8518518518518519
6744388	C1	209	0.09182776801405976
6744388	C2	13	0.0057117750439367315
6744388	C3	42	0.01845342706502636
6744388	C4	2004	0.8804920913884007
6744388	C6	8	0.0035149384885764497
6744389	C1	4	0.027210884353741496
6744389	C2	143	0.9727891156462585
6744396	C1	6	0.6666666666666666
6744396	C4	3	0.3333333333333333
6744397	C2	174	0.02565993216339773
6744397	C3	19	0.00280194661554343
6744397	C4	6586	0.9712431794720543
6744397	C6	2	2.949417490045716e-4
6744398	C1	3659	0.3416433239962652
6744398	C2	42	0.00392156862745098
6744398	C4	6996	0.6532212885154062
6744398	C6	13	0.0012138188608776844
6744400	C1	154	0.041576673866090715
6744400	C2	34	0.0091792656587473
